C1904d2TS003_1 C1904d2TS049_1 C1904d2TS049_2 C1904d2TS049_3 C1904d2TS049_4 C1904d2TS049_5 C1904d2TS067_1 C1904d2TS067_2 C1904d2TS067_3 C1904d2TS067_4 C1904d2TS067_5 C1904d2TS103_1 C1904d2TS121_1 C1904d2TS121_2 C1904d2TS123_1 C1904d2TS123_2 C1904d2TS123_3 C1904d2TS123_4 C1904d2TS123_5 C1904d2TS131_1 C1904d2TS131_2 C1904d2TS131_3 C1904d2TS131_4 C1904d2TS131_5 C1904d2TS210_1 C1904d2TS210_2 C1904d2TS210_3 C1904d2TS210_4 C1904d2TS210_5 C1904d2TS215_1 C1904d2TS215_2 C1904d2TS215_3 C1904d2TS215_4 C1904d2TS215_5 C1904d2TS228_1 C1904d2TS228_2 C1904d2TS228_3 C1904d2TS228_4 C1904d2TS228_5 C1904d2TS240_1 C1904d2TS240_2 C1904d2TS240_3 C1904d2TS240_4 C1904d2TS240_5 C1904d2TS258_1 C1904d2TS258_2 C1904d2TS258_3 C1904d2TS258_4 C1904d2TS258_5 C1904d2TS273_1 C1904d2TS273_2 C1904d2TS273_3 C1904d2TS273_4 C1904d2TS273_5 C1904d2TS347_1 C1904d2TS347_2 C1904d2TS347_3 C1904d2TS405_1 C1904d2TS405_2 C1904d2TS405_3 C1904d2TS405_4 C1904d2TS405_5 C1904d2TS438_1 C1904d2TS438_2 C1904d2TS438_3 C1904d2TS438_4 C1904d2TS438_5
0.25133 0.142034 0.101267 0.116272 0.114027 0.136443 0.291222 0.290538 0.291222 0.302251 0.291222 0.316186 0.272878 0.257254 0.335587 0.345361 0.317884 0.317884 0.312126 0.382165 0.373544 0.402634 0.369692 0.365664 0.401655 0.390639 0.395449 0.333933 0.440118 0.274072 0.33264 0.351354 0.310224 0.308467 0.854729 0.768596 0.702243 1 0.505583 0.368771 0.374901 0.349705 0.359617 0.364323 0.406444 0.380095 0.38883 0.3761 0.3893 0.371487 0.372298 0.394945 0.380591 0.375701 0.322402 0.326681 0.302161 0.401655 0.390639 0.395449 0.403922 0.333933 0.397584 0.330773 0.329841 0.399122 0.400345
0.238377 0.124802 0.0886874 0.0959783 0.0905775 0.11482 0.306778 0.271327 0.306778 0.294161 0.306778 0.321625 0.282062 0.27287 0.367648 0.34562 0.342795 0.342795 0.345954 0.409553 0.41411 0.419099 0.406184 0.406425 0.411858 0.414567 0.415353 0.316699 0.484531 0.279072 0.312018 0.33637 0.305083 0.309825 0.519693 0.524777 0.53182 0.508879 1 0.390297 0.38659 0.36969 0.391928 0.401261 0.433006 0.420086 0.421885 0.392177 0.406965 0.392023 0.364864 0.398211 0.395639 0.38156 0.311091 0.319184 0.296728 0.411858 0.414567 0.415353 0.413287 0.316699 0.420526 0.358057 0.366927 0.422325 0.415873
0.247135 0.146176 0.0863913 0.104489 0.103662 0.115274 0.337886 0.297313 0.337886 0.356247 0.337886 0.350243 0.320501 0.306665 0.382617 0.373043 0.34655 0.34655 0.348116 0.438077 0.44363 0.447804 0.438645 0.432227 0.457307 0.461512 0.442703 0.387413 0.427263 0.303125 0.353054 0.329528 0.351049 0.341684 0.389158 0.386837 0.389327 0.387025 0.418697 1 0.531691 0.540764 0.584474 0.556924 0.455028 0.438596 0.451078 0.440239 0.442024 0.411704 0.415888 0.4191 0.42125 0.403379 0.347485 0.353481 0.340026 0.457307 0.461512 0.442703 0.453551 0.387413 0.461152 0.38281 0.399967 0.470887 0.46275
0.244515 0.140549 0.0849199 0.107753 0.0993697 0.111586 0.332228 0.285813 0.332228 0.325801 0.332228 0.332277 0.313595 0.293068 0.366076 0.359367 0.328637 0.328637 0.310932 0.447452 0.450754 0.440963 0.445041 0.435812 0.421003 0.414934 0.416471 0.347399 0.427405 0.299391 0.324908 0.32745 0.339912 0.321124 0.376365 0.374185 0.372717 0.375464 0.395069 0.512629 1 0.539622 0.548719 0.537556 0.44864 0.433041 0.441751 0.442854 0.435793 0.41088 0.412973 0.405472 0.401484 0.387957 0.318214 0.323911 0.319167 0.421003 0.414934 0.416471 0.419687 0.347399 0.45313 0.377564 0.390145 0.461651 0.462342
0.242491 0.128324 0.0756791 0.0973532 0.0880077 0.105607 0.331387 0.269238 0.331387 0.33001 0.331387 0.332624 0.306225 0.267609 0.38806 0.35701 0.329543 0.329543 0.327727 0.449543 0.444809 0.429678 0.429458 0.442432 0.444042 0.42763 0.42641 0.361168 0.416588 0.286779 0.349195 0.335788 0.341439 0.317116 0.363705 0.359263 0.359622 0.365017 0.389344 0.533589 0.537088 1 0.610176 0.560577 0.439148 0.436037 0.424815 0.435942 0.432524 0.38832 0.404325 0.385415 0.388736 0.365823 0.309802 0.309092 0.324348 0.444042 0.42763 0.42641 0.435393 0.361168 0.439921 0.365292 0.385585 0.440936 0.448171
0.253436 0.139019 0.0856654 0.108939 0.0991711 0.112004 0.345517 0.291188 0.345517 0.334574 0.345517 0.344495 0.321724 0.290255 0.382687 0.379923 0.342626 0.342626 0.337462 0.452463 0.454386 0.448083 0.448292 0.444262 0.459779 0.453056 0.458559 0.384917 0.427427 0.316567 0.347781 0.33543 0.357308 0.329459 0.382644 0.384181 0.386777 0.380785 0.421503 0.590513 0.558995 0.622434 1 0.607009 0.452986 0.436158 0.444185 0.449363 0.437476 0.412757 0.418125 0.41514 0.407086 0.408334 0.335634 0.347257 0.355076 0.459779 0.453056 0.458559 0.455325 0.384917 0.471858 0.38811 0.398694 0.469832 0.471895
0.250311 0.133272 0.0869779 0.10362 0.104771 0.107409 0.338442 0.294763 0.338442 0.328558 0.338442 0.35085 0.330017 0.278727 0.391065 0.373099 0.346149 0.346149 0.345031 0.45579 0.455028 0.438454 0.457229 0.448295 0.433971 0.424873 0.429202 0.366208 0.433252 0.295287 0.318856 0.331147 0.361237 0.331222 0.372223 0.372509 0.378163 0.369043 0.423958 0.546224 0.539211 0.574945 0.597752 1 0.450689 0.443315 0.437111 0.436166 0.442091 0.405135 0.41055 0.407078 0.411046 0.393693 0.323884 0.336115 0.340208 0.433971 0.424873 0.429202 0.423176 0.366208 0.457417 0.393015 0.406758 0.462708 0.457375
0.235832 0.118725 0.0773437 0.093349 0.0844466 0.104757 0.363906 0.333204 0.363906 0.321965 0.363906 0.368246 0.335555 0.309298 0.413746 0.388976 0.378134 0.378134 0.364042 0.497451 0.49255 0.464114 0.479552 0.477038 0.471225 0.455344 0.460129 0.378581 0.48289 0.317955 0.366167 0.34946 0.38992 0.361318 0.426687 0.432512 0.430477 0.426537 0.469324 0.451855 0.458583 0.456182 0.459148 0.463735 1 0.550774 0.613275 0.628142 0.634469 0.481918 0.479824 0.486533 0.497107 0.465489 0.338967 0.359818 0.324231 0.471225 0.455344 0.460129 0.475025 0.378581 0.548667 0.396851 0.382554 0.559539 0.555815
0.229049 0.135907 0.0745963 0.0976749 0.0767662 0.100994 0.363873 0.340896 0.363873 0.325166 0.363873 0.362983 0.336061 0.310778 0.391043 0.35637 0.375826 0.375826 0.349599 0.489673 0.496158 0.457931 0.493313 0.468697 0.456739 0.435862 0.429453 0.360191 0.444339 0.312407 0.35016 0.341039 0.365561 0.355539 0.388282 0.384724 0.388728 0.386729 0.439241 0.427767 0.441159 0.440457 0.432009 0.440061 0.549638 1 0.529282 0.556763 0.504602 0.436542 0.446893 0.44738 0.453572 0.394996 0.335216 0.348223 0.337466 0.456739 0.435862 0.429453 0.445354 0.360191 0.517068 0.40423 0.401851 0.514297 0.506069
0.238929 0.132633 0.0797985 0.0921181 0.08581 0.102331 0.341545 0.311152 0.341545 0.328858 0.341545 0.353608 0.31669 0.301754 0.392201 0.354472 0.35482 0.35482 0.343944 0.483987 0.480558 0.453134 0.481798 0.469497 0.43515 0.424506 0.431679 0.349586 0.45596 0.300021 0.333398 0.32378 0.363724 0.352722 0.397011 0.397949 0.399146 0.392376 0.438901 0.45223 0.439223 0.440077 0.438585 0.436331 0.598546 0.517538 1 0.538773 0.525285 0.445047 0.457435 0.451696 0.441643 0.428592 0.32151 0.342756 0.335659 0.43515 0.424506 0.431679 0.443155 0.349586 0.518617 0.392979 0.369465 0.514465 0.507354
0.250758 0.129801 0.0687229 0.0901747 0.0799073 0.104772 0.356524 0.321781 0.356524 0.336471 0.356524 0.361421 0.342858 0.319787 0.400203 0.379082 0.367808 0.367808 0.366373 0.496071 0.489575 0.465184 0.487758 0.490162 0.465684 0.444081 0.446984 0.375943 0.459331 0.309327 0.377329 0.343504 0.365906 0.352108 0.384461 0.385244 0.387008 0.38456 0.428522 0.449745 0.4567 0.45425 0.458706 0.445474 0.634331 0.567743 0.556373 1 0.573635 0.43851 0.457451 0.443941 0.44885 0.407078 0.341489 0.352786 0.34698 0.465684 0.444081 0.446984 0.460451 0.375943 0.568206 0.407704 0.389929 0.583454 0.576596
0.249765 0.125494 0.0730889 0.105374 0.0890884 0.108912 0.365676 0.328792 0.365676 0.329702 0.365676 0.366005 0.348656 0.324022 0.405917 0.394384 0.409618 0.409618 0.372928 0.478696 0.485721 0.459853 0.47934 0.466587 0.45274 0.44461 0.429241 0.391825 0.476959 0.320026 0.383135 0.348808 0.402777 0.349367 0.402038 0.400292 0.404842 0.400544 0.431245 0.426315 0.44439 0.435923 0.431152 0.445979 0.635631 0.508279 0.531493 0.569412 1 0.488115 0.48434 0.486551 0.49304 0.462023 0.366866 0.36804 0.37159 0.45274 0.44461 0.429241 0.462082 0.391825 0.533458 0.390885 0.391634 0.530993 0.537949
0.27122 0.149146 0.102531 0.124632 0.104068 0.132466 0.356498 0.299164 0.356498 0.319806 0.356498 0.348103 0.328589 0.307024 0.389926 0.370295 0.363343 0.363343 0.34862 0.432707 0.432352 0.418678 0.426669 0.426399 0.425233 0.427797 0.425513 0.383203 0.459009 0.301299 0.370729 0.358543 0.361698 0.34409 0.389808 0.383595 0.385874 0.391623 0.427994 0.412952 0.424259 0.401999 0.42326 0.409262 0.48875 0.450811 0.46337 0.44507 0.486115 1 0.545687 0.562688 0.549429 0.622644 0.342161 0.362864 0.348105 0.425233 0.427797 0.425513 0.43309 0.383203 0.448119 0.367328 0.374131 0.439246 0.446411
0.265417 0.139376 0.087482 0.113203 0.0999485 0.117419 0.34688 0.301763 0.34688 0.331363 0.34688 0.351318 0.336397 0.312277 0.386817 0.364299 0.355017 0.355017 0.336179 0.436536 0.435805 0.409815 0.435859 0.430275 0.42089 0.418158 0.412298 0.374421 0.456371 0.341814 0.362057 0.352107 0.373879 0.336396 0.40018 0.395921 0.39597 0.393057 0.396658 0.419434 0.42307 0.413572 0.423695 0.405661 0.472894 0.446894 0.462722 0.458275 0.486913 0.545096 1 0.518691 0.510821 0.502601 0.353327 0.345917 0.364838 0.42089 0.418158 0.412298 0.42515 0.374421 0.442026 0.377123 0.39004 0.454644 0.456288
0.254418 0.14047 0.093689 0.114726 0.0957051 0.117843 0.333742 0.299706 0.333742 0.327389 0.333742 0.331048 0.326283 0.30216 0.35812 0.36033 0.35114 0.35114 0.331663 0.427258 0.426179 0.412731 0.41945 0.409959 0.40537 0.413333 0.407624 0.368412 0.446127 0.313668 0.378844 0.34261 0.347695 0.335249 0.407608 0.405699 0.406134 0.403378 0.423984 0.424537 0.414525 0.39033 0.42152 0.413501 0.484146 0.458636 0.461365 0.445854 0.476211 0.560354 0.517266 1 0.74991 0.677043 0.343793 0.352668 0.370031 0.40537 0.413333 0.407624 0.422227 0.368412 0.428403 0.368353 0.367767 0.419292 0.428602
0.253765 0.150226 0.0982405 0.11706 0.0991929 0.116368 0.35404 0.316785 0.35404 0.320813 0.35404 0.344406 0.324655 0.300105 0.366163 0.353389 0.357034 0.357034 0.341267 0.428274 0.432213 0.423651 0.428766 0.415879 0.415899 0.414126 0.403953 0.359096 0.439051 0.320744 0.36992 0.352695 0.356684 0.340365 0.3991 0.397848 0.399475 0.396947 0.427526 0.431534 0.417925 0.406689 0.42237 0.421933 0.50274 0.466121 0.457521 0.455917 0.491236 0.553302 0.517428 0.751503 1 0.637981 0.348722 0.362604 0.350772 0.415899 0.414126 0.403953 0.422859 0.359096 0.436845 0.383752 0.376507 0.431231 0.439038
0.273079 0.151182 0.113719 0.126748 0.127442 0.136375 0.339108 0.305373 0.339108 0.31758 0.339108 0.34874 0.322936 0.307115 0.362898 0.3658 0.350309 0.350309 0.33927 0.411322 0.414236 0.404324 0.406017 0.39737 0.409547 0.418318 0.411105 0.372622 0.444294 0.303546 0.363718 0.342837 0.351485 0.330434 0.39731 0.395493 0.396992 0.395337 0.416799 0.41587 0.414312 0.388376 0.42684 0.409437 0.482537 0.423192 0.453565 0.427877 0.468026 0.636201 0.512693 0.690726 0.649212 1 0.335021 0.348209 0.362264 0.409547 0.418318 0.411105 0.415519 0.372622 0.426624 0.356956 0.363603 0.420747 0.43059
0.23851 0.12571 0.0933207 0.107376 0.0961912 0.116305 0.28707 0.282557 0.28707 0.304634 0.28707 0.287975 0.297951 0.289863 0.334956 0.322223 0.335512 0.335512 0.314916 0.325943 0.32943 0.339131 0.33112 0.332414 0.328893 0.327528 0.315417 0.304234 0.320635 0.271879 0.320329 0.296146 0.283251 0.294693 0.315431 0.315238 0.315535 0.313333 0.325846 0.328306 0.317182 0.306834 0.320444 0.317264 0.332521 0.32983 0.316893 0.328446 0.35759 0.318595 0.334276 0.336352 0.345083 0.315946 1 0.607488 0.32478 0.328893 0.327528 0.315417 0.331509 0.304234 0.336436 0.294663 0.314142 0.353546 0.351564
0.242233 0.133116 0.0985004 0.119935 0.109433 0.122167 0.3017 0.284937 0.3017 0.298092 0.3017 0.300252 0.294787 0.28477 0.350593 0.330832 0.341885 0.341885 0.332814 0.354813 0.348071 0.354819 0.351522 0.350813 0.344054 0.346908 0.332709 0.317034 0.331543 0.272799 0.316386 0.292209 0.292699 0.293119 0.321829 0.325724 0.327467 0.317287 0.34125 0.34343 0.320674 0.317283 0.336104 0.335746 0.358823 0.340294 0.344243 0.342068 0.369723 0.332963 0.329576 0.339868 0.350682 0.326405 0.6058 1 0.33253 0.344054 0.346908 0.332709 0.348393 0.317034 0.356055 0.308491 0.328441 0.36812 0.367297
0.245401 0.14244 0.0946934 0.126412 0.106785 0.121056 0.313908 0.284085 0.313908 0.313525 0.313908 0.310893 0.291395 0.265603 0.344901 0.309256 0.31008 0.31008 0.338638 0.332525 0.33764 0.335675 0.334067 0.326701 0.353477 0.360503 0.352021 0.319539 0.351109 0.291783 0.31878 0.309102 0.300924 0.294695 0.312479 0.311116 0.312117 0.314112 0.326833 0.336702 0.325962 0.342318 0.351613 0.342104 0.330325 0.344145 0.337052 0.339073 0.357358 0.345116 0.348306 0.351284 0.337123 0.342961 0.330361 0.331912 1 0.353477 0.360503 0.352021 0.353021 0.319539 0.335071 0.297813 0.323284 0.34301 0.341345
0.254924 0.125332 0.0731794 0.0909802 0.0866167 0.104711 0.336977 0.291576 0.336977 0.337548 0.336977 0.35128 0.327911 0.304703 0.406678 0.385647 0.372167 0.372167 0.373695 0.475958 0.470755 0.46614 0.463957 0.461262 1 0.72059 0.656795 0.449117 0.460074 0.31326 0.37418 0.344759 0.360208 0.343792 0.423834 0.418876 0.418888 0.418602 0.440054 0.451037 0.447657 0.456349 0.456731 0.435912 0.462896 0.457532 0.443495 0.459406 0.454713 0.425369 0.411197 0.407334 0.406286 0.393085 0.335175 0.34374 0.347056 1 0.72059 0.656795 0.709697 0.449117 0.476059 0.379288 0.388186 0.478534 0.478931
0.277108 0.134286 0.0810758 0.10069 0.0958088 0.110178 0.366855 0.300793 0.366855 0.357214 0.366855 0.374368 0.35104 0.329067 0.447957 0.411189 0.394412 0.394412 0.396857 0.503439 0.49483 0.495036 0.502011 0.485124 0.765832 1 0.722768 0.458293 0.49246 0.334756 0.386383 0.358873 0.381406 0.374698 0.429592 0.423862 0.422746 0.426349 0.460572 0.476783 0.464033 0.467735 0.488611 0.455547 0.479613 0.475048 0.460883 0.472085 0.474541 0.448756 0.44023 0.441099 0.428651 0.424461 0.356687 0.371116 0.383558 0.765832 1 0.722768 0.728278 0.458293 0.498865 0.391088 0.412868 0.496049 0.500924
0.264626 0.131627 0.0845715 0.0941959 0.0933519 0.115207 0.347268 0.310006 0.347268 0.337334 0.347268 0.362616 0.350338 0.322389 0.426092 0.405715 0.38615 0.38615 0.375929 0.500397 0.492356 0.488252 0.495569 0.479052 0.691363 0.706967 1 0.45137 0.478528 0.325762 0.383222 0.353358 0.378158 0.367439 0.427496 0.425662 0.420314 0.420323 0.457933 0.456722 0.457083 0.454421 0.478377 0.448564 0.477157 0.461139 0.4582 0.466042 0.451552 0.443317 0.42914 0.422807 0.413382 0.416166 0.342083 0.357528 0.36571 0.691363 0.706967 1 0.688061 0.45137 0.49893 0.387987 0.407245 0.489107 0.489888
0.274384 0.140535 0.0789391 0.107177 0.0958594 0.114691 0.371819 0.312748 0.371819 0.36107 0.371819 0.370036 0.356318 0.324164 0.445997 0.417393 0.407525 0.407525 0.394747 0.519906 0.511216 0.504342 0.509436 0.509086 0.751331 0.72302 0.702089 0.453705 0.499724 0.336834 0.409593 0.362451 0.391112 0.379728 0.45226 0.446256 0.444345 0.450091 0.469341 0.478171 0.472486 0.480617 0.48618 0.457171 0.50104 0.479379 0.478284 0.488959 0.4955 0.458031 0.446655 0.448199 0.436966 0.427615 0.3671 0.377802 0.371663 0.751331 0.72302 0.702089 1 0.453705 0.518919 0.417555 0.415609 0.51607 0.516054
0.216778 0.114942 0.0731992 0.0851909 0.0850627 0.114391 0.277788 0.248721 0.277788 0.267319 0.277788 0.278259 0.276967 0.266399 0.295656 0.311649 0.297147 0.297147 0.274164 0.338751 0.338838 0.325126 0.336741 0.333175 0.387539 0.372871 0.381253 1 0.327107 0.262673 0.313212 0.290626 0.289601 0.280135 0.297352 0.296276 0.292657 0.294042 0.299073 0.337127 0.322952 0.332055 0.341353 0.324624 0.335059 0.330161 0.322232 0.333133 0.346023 0.32672 0.325538 0.317941 0.310061 0.307676 0.276808 0.281952 0.285132 0.387539 0.372871 0.381253 0.371723 1 0.354266 0.295593 0.294425 0.34612 0.343863
0.260655 0.138766 0.0853604 0.100812 0.0917279 0.119246 0.410353 0.352144 0.410353 0.38854 0.410353 0.397966 0.362622 0.343241 0.462523 0.411835 0.419028 0.419028 0.406462 0.556738 0.551123 0.521256 0.556662 0.539771 0.52484 0.512926 0.522326 0.434488 0.500552 0.338902 0.387486 0.391432 0.403404 0.40568 0.449322 0.442271 0.440937 0.446566 0.48542 0.494608 0.506994 0.482454 0.504803 0.498074 0.601149 0.565845 0.573861 0.613574 0.583576 0.477457 0.469313 0.458823 0.464043 0.441086 0.372463 0.384418 0.365405 0.52484 0.512926 0.522326 0.529482 0.434488 1 0.450465 0.443837 0.798787 0.801819
0.214113 0.118885 0.0863001 0.102435 0.0849696 0.103083 0.293007 0.246764 0.293007 0.288683 0.293007 0.298628 0.291482 0.270325 0.32936 0.320429 0.314666 0.314666 0.310059 0.373386 0.370871 0.396111 0.370451 0.37805 0.362952 0.351072 0.352527 0.313602 0.38038 0.269944 0.305045 0.303824 0.318288 0.289694 0.322179 0.325095 0.327627 0.32266 0.355438 0.359694 0.360275 0.357089 0.367495 0.376472 0.382771 0.391351 0.385262 0.380499 0.374447 0.352463 0.356821 0.345276 0.364392 0.325484 0.284451 0.292006 0.293269 0.362952 0.351072 0.352527 0.370565 0.313602 0.400993 1 0.404164 0.404397 0.410698
0.207609 0.122518 0.069766 0.0988014 0.0831798 0.0987722 0.304089 0.243612 0.304089 0.290844 0.304089 0.303619 0.294406 0.271392 0.347919 0.321163 0.308342 0.308342 0.303193 0.369793 0.373816 0.374709 0.369035 0.368067 0.370604 0.3696 0.364188 0.31008 0.378414 0.265142 0.320824 0.31831 0.300741 0.297785 0.324471 0.32489 0.325839 0.321388 0.363333 0.371832 0.382811 0.377123 0.380686 0.385734 0.368149 0.386708 0.369178 0.380583 0.378154 0.352129 0.375042 0.339486 0.346521 0.331524 0.293997 0.301669 0.318656 0.370604 0.3696 0.364188 0.37178 0.31008 0.396118 0.39629 1 0.399269 0.397983
0.245016 0.12758 0.0653959 0.0898904 0.0818613 0.101286 0.398544 0.35035 0.398544 0.37589 0.398544 0.390458 0.352777 0.344899 0.457098 0.408097 0.412708 0.412708 0.394392 0.551832 0.55149 0.518257 0.544561 0.534755 0.514701 0.494564 0.50245 0.416431 0.489662 0.347467 0.38569 0.387104 0.39939 0.39666 0.434325 0.428392 0.428986 0.432589 0.474737 0.484965 0.498242 0.471811 0.487755 0.48562 0.599999 0.559004 0.5619 0.618707 0.57474 0.458275 0.476022 0.442999 0.450738 0.421526 0.378134 0.390806 0.367939 0.514701 0.494564 0.50245 0.516672 0.416431 0.794938 0.445478 0.432257 1 0.832443
0.257831 0.130297 0.0721539 0.102812 0.0887235 0.115121 0.408798 0.353738 0.408798 0.377889 0.408798 0.393762 0.355124 0.336655 0.468635 0.4138 0.408695 0.408695 0.402553 0.551517 0.547011 0.519314 0.547271 0.532625 0.517842 0.503896 0.50118 0.419007 0.492845 0.346393 0.391521 0.395006 0.405044 0.398989 0.448182 0.441079 0.436457 0.447188 0.473956 0.485137 0.5038 0.478556 0.499837 0.485989 0.601081 0.553556 0.558931 0.61659 0.579804 0.468964 0.481226 0.457208 0.462445 0.44143 0.382188 0.394742 0.370448 0.517842 0.503896 0.50118 0.516034 0.419007 0.79632 0.450302 0.43563 0.831067 1
